time,wind_speed_10m,temperature_2m,cloud_cover,relative_humidity_2m,surface_pressure,apparent_temperature,precipitation,vapour_pressure_deficit
2021-01-30 10:00:00,11.659777,22.0,66.0,79.04975,1018.80225,23.302927,0.1,0.55384326
2021-01-30 11:00:00,10.594036,22.4,70.0,79.60251,1018.1048,24.140406,0.1,0.55247974
2021-01-30 12:00:00,9.793058,22.8,44.0,78.4246,1017.3077,25.05363,0.1,0.598717
2021-01-30 13:00:00,13.049689,22.9,34.0,77.95085,1016.4091,24.823565,0.3,0.6155753
2021-01-30 14:00:00,15.0038395,22.75,34.0,78.17272,1015.60956,24.021475,0.5,0.60388136
2021-01-30 15:00:00,14.20062,22.6,38.0,78.64118,1015.10956,23.762661,0.2,0.5855782
2021-01-30 16:00:00,13.237039,22.6,44.0,77.420296,1015.2094,23.787004,0.1,0.6190634
2021-01-30 17:00:00,10.829959,21.85,68.0,82.57265,1015.406,23.528296,0.3,0.4565003
2021-01-30 18:00:00,7.42159,21.5,98.0,86.490685,1015.8038,23.865416,0.0,0.34637976
2021-01-30 19:00:00,11.252519,21.4,97.0,85.94336,1016.2027,23.111414,0.1,0.35822225
2021-01-30 20:00:00,10.8955765,21.35,76.0,87.83434,1016.5023,23.25702,0.1,0.3090775
2021-01-30 21:00:00,10.1376915,21.15,100.0,89.75216,1016.7011,23.240353,0.1,0.25718164
2021-01-30 22:00:00,8.669949,21.2,76.0,90.31535,1016.90125,23.577597,0.1,0.24378943
2021-01-30 23:00:00,8.287822,20.9,72.0,91.99493,1016.8999,23.33357,0.2,0.1978364
2021-01-31 00:00:00,7.6367526,20.85,70.0,92.56528,1016.9995,23.40311,0.2,0.18317747
2021-01-31 01:00:00,6.4799995,20.8,100.0,92.562546,1016.7994,23.497292,0.2,0.18268299
2021-01-31 02:00:00,5.5887027,20.85,86.0,92.56528,1016.1007,23.701784,0.2,0.18317747
2021-01-31 03:00:00,4.1046314,20.4,98.0,95.16784,1015.3996,23.46857,0.1,0.115804434
2021-01-31 04:00:00,3.319036,21.0,99.0,90.86475,1015.10254,24.10921,0.2,0.22715926
2021-01-31 05:00:00,0.71999997,20.9,100.0,92.28108,1015.50165,24.461761,0.3,0.19076371
2021-01-31 06:00:00,1.484318,20.55,100.0,95.76516,1015.99945,24.124332,0.2,0.10242939
2021-01-31 07:00:00,5.8603754,21.0,98.0,90.58268,1016.80035,23.714249,0.2,0.23417497
2021-01-31 08:00:00,9.178235,21.65,69.0,85.43403,1017.5024,23.735163,0.1,0.37691092
2021-01-31 09:00:00,10.594036,22.1,64.0,81.06935,1018.10345,23.789059,0.2,0.50348735
2021-01-31 10:00:00,14.154915,22.7,63.0,77.19329,1018.3057,23.776169,0.1,0.6290846
2021-01-31 11:00:00,17.057314,22.65,52.0,78.40291,1018.0061,23.396015,0.5,0.5939076
2021-01-31 12:00:00,15.683776,22.7,59.0,83.966576,1017.30695,24.20168,0.2,0.44220424
2021-01-31 13:00:00,15.517629,22.85,52.0,82.43603,1016.30896,24.30133,0.1,0.48884082
2021-01-31 14:00:00,13.698934,22.7,47.0,81.90733,1015.4094,24.293985,0.0,0.49901533
2021-01-31 15:00:00,11.165805,22.8,36.0,80.40543,1014.91077,24.666332,0.0,0.5437312
2021-01-31 16:00:00,9.0,22.75,26.0,79.15531,1014.9104,24.788738,0.0,0.5766876
2021-01-31 17:00:00,8.759178,22.3,26.0,81.09516,1015.3079,24.35057,0.0,0.5089426
2021-01-31 18:00:00,7.628263,21.55,25.0,85.95817,1015.7043,23.861284,0.0,0.36113548
2021-01-31 19:00:00,7.5685663,21.65,24.0,85.968056,1016.3039,24.017874,0.0,0.36308956
2021-01-31 20:00:00,6.924738,21.35,39.0,87.56126,1017.10156,23.81202,0.0,0.31601644
2021-01-31 21:00:00,6.12,21.0,24.0,88.90636,1017.49945,23.53169,0.1,0.2758658
2021-01-31 22:00:00,7.5170207,20.3,37.0,92.24719,1017.3965,22.580793,0.0,0.18466568
2021-01-31 23:00:00,3.4152596,21.6,34.0,87.5833,1017.2024,24.694674,0.0,0.32030654
2021-02-01 00:00:00,6.6185193,19.35,63.0,97.234344,1016.99274,21.71505,0.0,0.062113285
2021-02-01 01:00:00,5.1544156,19.4,82.0,97.235435,1016.4937,22.002228,0.0,0.062282324
2021-02-01 02:00:00,5.4119864,19.1,81.0,97.53367,1015.793,21.547039,0.0,0.054537535
2021-02-01 03:00:00,5.0911684,19.15,76.0,97.53461,1015.294,21.667225,0.0,0.05468607
2021-02-01 04:00:00,5.8603754,18.85,69.0,97.223915,1015.093,21.092525,0.0,0.06043935
2021-02-01 05:00:00,5.991594,18.7,92.0,98.13954,1015.392,20.923485,0.2,0.040127277
2021-02-01 06:00:00,2.3051248,19.7,100.0,99.69014,1016.0956,23.056147,0.4,0.007111311
2021-02-01 07:00:00,2.8799999,20.6,67.0,97.56132,1016.99817,24.146852,0.5,0.059164524
2021-02-01 08:00:00,3.096837,21.65,46.0,89.51116,1017.802,24.988241,0.3,0.2713933
2021-02-01 09:00:00,7.754637,22.6,31.0,82.150055,1018.3055,25.03661,0.5,0.48934984
2021-02-01 10:00:00,9.0,23.25,30.0,78.24554,1018.0088,25.431753,0.1,0.620301
2021-02-01 11:00:00,7.8954163,23.5,9.0,78.76963,1017.61017,26.740341,0.0,0.6145253
2021-02-01 12:00:00,9.422101,23.55,1.0,79.26709,1016.81146,27.113853,0.0,0.6019268
2021-02-01 13:00:00,11.200571,23.4,1.0,79.2462,1015.91205,26.617285,0.0,0.59712434
2021-02-01 14:00:00,12.738099,23.25,5.0,78.002266,1015.1125,25.670202,0.0,0.62723994
2021-02-01 15:00:00,11.457958,23.2,6.0,77.2689,1014.81244,25.00534,0.0,0.6462097
2021-02-01 16:00:00,11.457958,23.05,7.0,78.70554,1014.6121,24.825401,0.0,0.59990454
2021-02-01 17:00:00,11.304229,22.5,16.0,82.13782,1014.7097,24.370565,0.0,0.48672986
2021-02-01 18:00:00,7.7043357,21.95,19.0,87.07231,1015.1067,24.541605,0.0,0.34067607
2021-02-01 19:00:00,9.449572,21.95,10.0,89.81087,1015.30634,24.537605,0.0,0.26849675
2021-02-01 20:00:00,7.145796,21.9,24.0,90.36411,1015.9054,24.849049,0.0,0.25314522
2021-02-01 21:00:00,4.6102495,21.7,19.0,91.19236,1016.40405,24.99357,0.0,0.22858238
2021-02-01 22:00:00,4.6800003,21.8,13.0,90.078156,1016.6041,25.032656,0.0,0.25907636
2021-02-01 23:00:00,1.835647,21.5,23.0,93.46224,1016.5029,25.300507,0.0,0.16760993
2021-02-02 00:00:00,1.8,21.05,33.0,97.8705,1016.5011,25.011398,0.0,0.053110123
2021-02-02 01:00:00,2.3051248,20.75,94.0,100.0,1016.1,24.664122,0.1,0.0
2021-02-02 02:00:00,2.9024127,20.65,99.0,98.774536,1015.4006,24.32139,0.1,0.029821873
2021-02-02 03:00:00,3.7585104,20.6,95.0,98.469635,1015.10065,24.095236,0.0,0.037127256
2021-02-02 04:00:00,3.671294,20.75,85.0,97.26325,1015.10126,24.232258,0.0,0.06701088
2021-02-02 05:00:00,3.8268526,20.9,18.0,96.36979,1015.4018,24.359447,0.0,0.089710474
2021-02-02 06:00:00,4.829907,20.2,54.0,98.77036,1016.0978,23.361778,0.0,0.029106379
2021-02-02 07:00:00,5.6920996,20.85,59.0,94.596436,1017.399,23.860424,0.2,0.1331296
2021-02-02 08:00:00,4.6102495,21.75,76.0,88.690384,1018.3016,24.84256,0.2,0.29442263
2021-02-02 09:00:00,6.5693827,22.5,69.0,82.3938,1018.80444,25.085276,0.2,0.47975278
2021-02-02 10:00:00,9.957108,22.8,49.0,80.15545,1018.9057,24.818523,0.1,0.55067015
2021-02-02 11:00:00,8.287822,23.1,25.0,79.94681,1018.3076,25.655838,0.0,0.56662893
2021-02-02 12:00:00,8.587338,23.45,6.0,79.9941,1017.51025,27.106941,0.0,0.57733154
2021-02-02 13:00:00,11.090103,23.35,15.0,80.97861,1016.4111,26.81961,0.0,0.545619
2021-02-02 14:00:00,11.183201,23.25,39.0,81.97524,1015.41205,26.510101,0.0,0.5139196
2021-02-02 15:00:00,11.119281,23.1,21.0,82.978226,1015.2116,25.583107,0.0,0.48094702
2021-02-02 16:00:00,12.979984,23.0,37.0,82.96654,1015.211,24.945648,0.0,0.47838426
2021-02-02 17:00:00,14.021525,22.4,54.0,85.51032,1015.608,24.144373,0.0,0.39242458
2021-02-02 18:00:00,11.709688,21.95,65.0,87.886086,1016.0055,24.03193,0.0,0.31922722
2021-02-02 19:00:00,10.948973,22.05,53.0,89.818184,1016.3055,24.469772,0.0,0.26994014
2021-02-02 20:00:00,7.653705,21.9,27.0,90.924,1017.00397,24.826038,0.0,0.2384336
2021-02-02 21:00:00,5.6233797,21.25,29.0,93.739624,1017.4006,24.396221,0.0,0.1580658
2021-02-02 22:00:00,6.1094027,21.2,88.0,94.318565,1017.5004,24.300817,0.2,0.14300919
2021-02-02 23:00:00,4.8433046,21.05,31.0,94.60441,1017.2002,24.284796,0.2,0.1345725
2021-02-03 00:00:00,4.1046314,21.15,28.0,93.15674,1017.1006,24.416761,0.3,0.17173076
2021-02-03 01:00:00,5.1919937,20.5,27.0,95.46708,1016.49854,23.483965,0.2,0.10930276
2021-02-03 02:00:00,3.8268526,21.25,30.0,93.739624,1015.90247,24.658215,0.3,0.1580658
2021-02-03 03:00:00,2.2768397,21.1,32.0,94.31437,1015.5024,24.709028,0.4,0.14224124
2021-02-03 04:00:00,0.71999997,21.05,100.0,94.89733,1015.6023,24.911472,0.4,0.12726617
2021-02-03 05:00:00,2.3051248,20.95,100.0,96.37114,1015.9012,24.656893,0.4,0.08995271
2021-02-03 06:00:00,3.6179552,20.9,98.0,96.07258,1016.4005,24.364414,0.6,0.09705615
2021-02-03 07:00:00,10.495713,21.55,49.0,90.06031,1017.7018,23.809326,0.5,0.25561786
2021-02-03 08:00:00,13.527572,22.45,42.0,82.387726,1018.3049,23.996372,0.2,0.47846603
2021-02-03 09:00:00,16.92383,23.3,33.0,77.5252,1018.808,24.278057,0.6,0.6427803
2021-02-03 10:00:00,17.399586,23.65,20.0,76.6184,1018.8093,24.630568,0.1,0.6829457
2021-02-03 11:00:00,15.459054,23.9,29.0,75.709694,1018.31116,25.960554,0.0,0.72021866
2021-02-03 12:00:00,14.386494,23.95,37.0,76.426895,1017.5122,26.83782,0.0,0.701041
2021-02-03 13:00:00,14.007655,24.05,44.0,75.264175,1016.3143,27.014671,0.0,0.74005365
2021-02-03 14:00:00,14.039999,23.95,60.0,73.8544,1015.6146,25.96958,0.0,0.77758074
2021-02-03 15:00:00,12.72283,23.75,23.0,75.21562,1015.1146,25.54319,0.0,0.7282944
2021-02-03 16:00:00,10.948973,23.55,3.0,75.89017,1015.31335,25.351326,0.0,0.7000084
2021-02-03 17:00:00,10.163227,23.2,5.0,77.51023,1015.61145,25.11625,0.0,0.6393461
2021-02-03 18:00:00,7.42159,22.5,18.0,82.90782,1015.9082,25.009615,0.0,0.46574163
2021-02-03 19:00:00,4.1046314,22.0,28.0,87.347305,1016.6051,25.16607,0.0,0.33444333
2021-02-03 20:00:00,6.1305785,21.15,24.0,89.47345,1017.3003,23.800442,0.2,0.26417708
2021-02-03 21:00:00,5.904439,20.85,25.0,90.290886,1017.79846,23.461218,0.3,0.23922229
2021-02-03 22:00:00,6.193674,20.85,31.0,90.85482,1017.79846,23.46727,0.3,0.22532535
2021-02-03 23:00:00,5.991594,20.65,35.0,90.84159,1017.7975,23.200695,0.5,0.222898
2021-02-04 00:00:00,7.2,19.85,43.0,92.51064,1017.4944,21.989098,0.5,0.17350459
2021-02-04 01:00:00,3.563818,21.6,47.0,87.5833,1017.10254,24.673008,0.2,0.32030654
2021-02-04 02:00:00,1.1384199,20.95,79.0,93.14667,1016.50037,24.54956,0.2,0.16988993
2021-02-04 03:00:00,1.0182338,20.6,88.0,95.17495,1016.09937,24.217375,0.3,0.117064476
2021-02-04 04:00:00,1.2979984,20.35,85.0,98.162575,1016.398,24.051882,0.1,0.043896914
2021-02-04 05:00:00,2.1897945,20.15,92.0,98.15985,1016.89636,23.621767,0.2,0.04342413
2021-02-04 06:00:00,2.9024127,20.35,99.0,96.05644,1017.79614,23.643232,0.1,0.094216585
2021-02-04 07:00:00,4.829907,20.75,98.0,93.71658,1018.6966,23.761818,0.1,0.15386152
2021-02-04 08:00:00,5.0528407,21.7,88.0,88.961784,1019.3003,24.728067,0.2,0.28648233
2021-02-04 09:00:00,10.948973,22.7,96.0,83.447556,1020.00354,24.84248,0.1,0.45652294
2021-02-04 10:00:00,15.696165,22.55,100.0,83.94992,1020.10284,23.975578,0.0,0.43866467
2021-02-04 11:00:00,15.629971,22.85,97.0,82.43603,1019.3052,24.284946,0.2,0.48884082
2021-02-04 12:00:00,12.496718,22.8,96.0,84.76103,1018.50616,24.891773,0.1,0.42283607
2021-02-04 13:00:00,13.004922,22.4,96.0,84.45604,1017.6054,24.19351,0.2,0.42098475
2021-02-04 14:00:00,11.457958,22.95,91.0,83.99429,1016.7091,25.193113,0.1,0.44815755
2021-02-04 15:00:00,11.212135,22.7,89.0,85.0131,1016.2084,24.953985,0.1,0.41333342
2021-02-04 16:00:00,10.799999,22.9,92.0,82.954834,1016.0096,25.1137,0.0,0.47583222
2021-02-04 17:00:00,11.874544,22.55,92.0,82.39984,1016.1079,24.385836,0.1,0.48104262
2021-02-04 18:00:00,6.519877,21.8,95.0,88.41993,1016.0049,24.61403,0.1,0.30238366
2021-02-04 19:00:00,3.5455887,21.95,94.0,87.886086,1016.405,25.222528,0.0,0.31922722
2021-02-04 20:00:00,3.671294,21.85,95.0,90.6403,1017.00397,25.305794,0.3,0.24514127
2021-02-04 21:00:00,8.311245,21.75,93.0,90.63353,1017.00323,24.478434,0.2,0.24382901
2021-02-04 22:00:00,8.287822,21.6,50.0,91.4684,1016.9028,24.331985,0.2,0.22007132
2021-02-04 23:00:00,9.0,21.8,46.0,89.245674,1016.4044,24.327194,0.1,0.28081775
2021-02-05 00:00:00,7.208994,21.7,51.0,89.237976,1016.10443,24.438509,0.1,0.27931285
2021-02-05 01:00:00,7.208994,21.75,54.0,88.41581,1015.7049,24.438765,0.1,0.30157185
2021-02-05 02:00:00,10.799999,21.75,66.0,85.444214,1015.1057,23.646534,0.1,0.3789494
2021-02-05 03:00:00,8.707238,21.5,66.0,89.22252,1014.80505,23.921062,0.2,0.27632308
2021-02-05 04:00:00,7.9526596,21.4,65.0,90.32935,1014.7046,23.980621,0.1,0.24643183
2021-02-05 05:00:00,8.287822,21.4,62.0,90.32935,1015.204,23.931744,0.2,0.24643183
2021-02-05 06:00:00,8.557102,21.45,69.0,88.94202,1015.8035,23.843842,0.2,0.28265142
2021-02-05 07:00:00,10.703569,21.8,66.0,87.873184,1016.704,23.954348,0.1,0.31666303
2021-02-05 08:00:00,10.703569,22.45,59.0,81.87635,1017.406,24.359983,0.1,0.49236298
2021-02-05 09:00:00,11.043261,22.9,50.0,79.17634,1018.0071,24.712072,0.1,0.58134985
2021-02-05 10:00:00,11.440979,23.2,65.0,77.99491,1018.4079,24.977737,0.0,0.62556267
2021-02-05 11:00:00,10.009036,23.6,68.0,75.89809,1018.1102,25.76496,0.0,0.7018833
2021-02-05 12:00:00,9.686609,23.9,57.0,73.84596,1017.2126,26.489876,0.0,0.77550554
2021-02-05 13:00:00,9.793059,23.8,48.0,75.22373,1016.21326,26.282585,0.0,0.7302437
2021-02-05 14:00:00,11.183201,23.7,42.0,76.150665,1015.2141,25.835443,0.0,0.69870734
2021-02-05 15:00:00,12.768586,23.5,24.0,78.03889,1014.9136,25.284184,0.0,0.63568497
2021-02-05 16:00:00,12.984975,23.25,14.0,77.75965,1014.9127,24.80252,0.0,0.6341605
2021-02-05 17:00:00,11.246759,22.8,17.0,79.40958,1015.11053,24.558605,0.0,0.5713742
2021-02-05 18:00:00,7.9932966,22.3,16.0,83.92208,1015.3079,24.726423,0.0,0.43281817
2021-02-05 19:00:00,10.799999,22.15,18.0,86.55245,1015.607,24.339529,0.0,0.35871267
2021-02-05 20:00:00,10.365251,21.75,59.0,88.690384,1016.30414,24.00329,0.0,0.29442263
2021-02-05 21:00:00,10.483357,21.6,58.0,89.78524,1016.40344,23.861084,0.0,0.26349545
2021-02-05 22:00:00,7.2,21.6,48.0,89.230255,1016.5033,24.29021,0.0,0.27781415
2021-02-05 23:00:00,5.1165614,21.0,78.0,91.4312,1016.30096,23.895966,0.1,0.2130723
2021-02-06 00:00:00,5.8048253,20.25,64.0,95.75565,1015.5984,23.04619,0.2,0.10078025
2021-02-06 01:00:00,5.95906,19.9,100.0,97.85201,1014.89795,22.673965,0.3,0.049912453
2021-02-06 02:00:00,4.198285,20.45,91.0,96.65661,1014.1013,23.653578,0.2,0.08037019
2021-02-06 03:00:00,3.6,20.45,100.0,96.65661,1013.6019,23.740828,0.4,0.08037019
2021-02-06 04:00:00,4.0249224,20.3,95.0,96.95305,1013.7012,23.47914,0.3,0.07257128
2021-02-06 05:00:00,3.9763298,20.35,39.0,96.05644,1014.00104,23.48662,0.1,0.094216585
2021-02-06 06:00:00,6.638072,19.3,38.0,96.9301,1014.8952,21.615036,0.1,0.068733215
2021-02-06 07:00:00,5.0528407,21.3,30.0,89.48478,1015.703,24.180529,0.1,0.26632428
2021-02-06 08:00:00,2.6208394,21.8,56.0,88.146194,1016.3045,25.157825,0.0,0.30953288
2021-02-06 09:00:00,5.692099,22.3,98.0,86.031975,1016.90594,25.259176,0.2,0.37600708
2021-02-06 10:00:00,9.085988,22.45,97.0,86.848976,1017.00653,25.064798,0.4,0.35724258
2021-02-06 11:00:00,11.885453,22.9,100.0,82.18672,1016.4091,24.880974,0.7,0.49728107
2021-02-06 12:00:00,14.20062,23.0,100.0,80.18225,1015.5106,24.496193,0.7,0.5566075
2021-02-06 13:00:00,14.386494,23.3,100.0,78.74119,1014.31366,24.7688,0.2,0.60799026
2021-02-06 14:00:00,13.527572,23.35,100.0,78.74828,1013.11523,24.968353,0.0,0.6096184
2021-02-06 15:00:00,12.904882,23.3,97.0,78.49667,1012.7157,24.960594,0.0,0.6149857
2021-02-06 16:00:00,12.10157,23.15,95.0,78.231,1012.6149,24.831448,0.0,0.616987
2021-02-06 17:00:00,10.028439,23.0,92.0,78.944016,1012.91394,24.98392,0.0,0.5913975
2021-02-06 18:00:00,7.8625183,22.5,45.0,81.88257,1013.2116,24.848335,0.0,0.49368787
2021-02-06 19:00:00,6.151683,22.45,31.0,83.16008,1014.0103,25.144857,0.0,0.4574778
2021-02-06 20:00:00,5.0142193,21.65,53.0,88.95787,1014.9057,24.658926,0.0,0.285712
2021-02-06 21:00:00,6.379216,21.15,52.0,92.00949,1015.203,23.985111,0.0,0.20052433
2021-02-06 22:00:00,4.3349743,21.8,38.0,90.636925,1015.5055,25.133621,0.0,0.24448371
2021-02-06 23:00:00,2.0991426,21.75,28.0,93.76253,1015.20557,25.66713,0.0,0.16236663
2021-02-07 00:00:00,1.2979984,21.3,50.0,98.17569,1014.7042,25.492205,0.1,0.046199083
2021-02-07 01:00:00,2.2768397,21.05,100.0,99.69334,1014.0043,25.099686,0.1,0.007648468
2021-02-07 02:00:00,3.7585104,20.65,93.0,99.07967,1013.6029,24.22232,0.1,0.022396326
2021-02-07 03:00:00,3.5455887,20.45,59.0,98.46792,1013.1026,23.899912,0.3,0.03682804
2021-02-07 04:00:00,4.39436,20.5,36.0,96.65787,1013.20276,23.699963,0.0,0.080587626
2021-02-07 05:00:00,5.2416787,19.9,30.0,96.04322,1013.3999,22.63268,0.0,0.09194565
2021-02-07 06:00:00,5.6920996,19.7,36.0,95.44005,1013.7985,22.223608,0.0,0.10466027
2021-02-07 07:00:00,3.671294,21.45,41.0,90.05315,1014.6051,24.654945,0.1,0.254246
2021-02-07 08:00:00,5.0142193,22.15,51.0,87.360756,1015.20746,25.258137,0.0,0.33714676
2021-02-07 09:00:00,3.7064266,22.9,55.0,84.50995,1015.9097,26.298882,0.0,0.4324081
2021-02-07 10:00:00,2.5959969,23.7,57.0,80.77374,1015.91327,27.285358,0.0,0.56321955
2021-02-07 11:00:00,5.5887027,24.15,90.0,78.13371,1015.3159,27.724327,0.0,0.658093
2021-02-07 12:00:00,10.495713,24.05,91.0,80.07485,1014.41675,27.12498,0.0,0.59607387
2021-02-07 13:00:00,12.43434,23.9,76.0,79.56137,1013.5172,26.41422,0.0,0.6059723
2021-02-07 14:00:00,13.708391,24.2,28.0,80.09494,1012.61975,26.975285,0.0,0.6008394
2021-02-07 15:00:00,16.071491,23.95,95.0,80.30903,1012.119,25.64639,0.0,0.5855491
2021-02-07 16:00:00,16.65754,23.9,99.0,76.18202,1012.3187,25.061354,0.0,0.7062075
2021-02-07 17:00:00,14.404499,23.65,93.0,77.09659,1012.8169,25.115831,0.0,0.6689732
2021-02-07 18:00:00,9.0,23.3,50.0,81.47543,1013.31494,25.825766,0.0,0.52976704
2021-02-07 19:00:00,5.0911684,23.05,41.0,85.57598,1013.913,26.425728,0.0,0.40630364
2021-02-07 20:00:00,4.896529,22.45,28.0,90.68063,1014.7095,26.037086,0.0,0.2531407
2021-02-07 21:00:00,3.396233,23.05,32.0,85.84022,1015.21136,26.698748,0.0,0.3988583
2021-02-07 22:00:00,2.1897945,22.75,38.0,88.4979,1015.21,26.679054,0.0,0.31816578
2021-02-07 23:00:00,2.3051248,22.1,15.0,93.20408,1015.0074,26.118092,0.0,0.18071175
2021-02-08 00:00:00,2.6208394,21.7,22.0,96.09582,1014.806,25.725466,0.0,0.10131621
2021-02-08 01:00:00,2.6208394,21.4,33.0,99.084854,1014.405,25.532677,0.0,0.02331686
2021-02-08 02:00:00,2.3051248,21.35,96.0,100.0,1013.90564,25.582663,0.1,0.0
2021-02-08 03:00:00,1.4399999,21.55,82.0,95.50222,1013.4072,25.615767,0.2,0.115659
2021-02-08 04:00:00,1.835647,21.35,78.0,97.575,1013.20654,25.437271,0.2,0.06159973
2021-02-08 05:00:00,2.7416782,21.35,52.0,97.575,1013.4063,25.305141,0.2,0.06159973
2021-02-08 06:00:00,1.2979984,21.8,69.0,95.80423,1014.10736,26.044905,0.2,0.10954881
2021-02-08 07:00:00,0.5091169,22.1,100.0,93.20408,1014.40814,26.38001,0.2,0.18071175
2021-02-08 08:00:00,2.2768397,22.6,99.0,90.69069,1015.30927,26.648193,0.1,0.25517488
2021-02-08 09:00:00,5.04,23.1,100.0,86.64196,1015.71094,26.613043,0.1,0.37740517
2021-02-08 10:00:00,7.2805495,23.45,100.0,85.35328,1015.8124,26.688383,0.0,0.42263603
2021-02-08 11:00:00,7.9526596,23.95,99.0,83.07729,1015.41486,27.11615,0.1,0.5032046
2021-02-08 12:00:00,8.64,24.25,100.0,82.603546,1014.4175,27.421606,0.0,0.5266645
2021-02-08 13:00:00,9.114471,24.1,77.0,83.863335,1013.41797,27.256035,0.0,0.48415208
2021-02-08 14:00:00,8.557102,23.85,48.0,86.447014,1012.3185,27.222483,0.0,0.4005735
2021-02-08 15:00:00,9.565437,23.9,42.0,85.92399,1011.71954,27.09825,0.0,0.4172833
2021-02-08 16:00:00,10.086427,23.7,77.0,86.16819,1011.8184,26.741568,0.1,0.40515375
2021-02-08 17:00:00,9.885262,23.5,90.0,86.14885,1012.1171,26.464226,0.2,0.40087724
2021-02-08 18:00:00,10.1887,23.05,100.0,89.06754,1012.6147,26.023767,0.1,0.30793285
2021-02-08 19:00:00,11.4862,23.25,100.0,89.905235,1012.8153,26.223183,0.1,0.28778076
2021-02-08 20:00:00,8.534353,22.95,100.0,91.55127,1013.7129,26.353994,0.0,0.23653245
2021-02-08 21:00:00,10.787993,23.0,100.0,90.43991,1014.1124,25.993908,0.2,0.2684605
2021-02-08 22:00:00,12.9249525,22.95,100.0,90.99237,1014.2123,25.659374,0.5,0.25218225
2021-02-08 23:00:00,14.154915,22.95,70.0,90.714066,1013.81274,25.452955,0.4,0.2599752
2021-02-09 00:00:00,10.08,22.75,59.0,91.82002,1013.4123,25.847422,0.1,0.22625828
2021-02-09 01:00:00,9.72,22.55,69.0,92.656784,1012.7122,25.673151,0.1,0.20066857
2021-02-09 02:00:00,9.826088,22.35,62.0,93.78984,1012.0125,25.457886,0.2,0.16765833
2021-02-09 03:00:00,11.966954,22.35,61.0,93.21645,1011.5131,25.091932,0.2,0.18314028
2021-02-09 04:00:00,9.021574,22.1,67.0,94.64597,1011.3121,25.271719,0.1,0.14236689
2021-02-09 05:00:00,5.0911684,21.95,64.0,95.80886,1011.2116,25.721888,0.1,0.110430956
2021-02-09 06:00:00,3.8939953,21.85,100.0,96.39533,1011.6109,25.796574,0.2,0.09440112
2021-02-09 07:00:00,4.198285,22.6,100.0,93.2288,1011.8137,26.60951,0.2,0.18559575
2021-02-09 08:00:00,5.8603754,23.05,100.0,90.443344,1012.21515,26.789516,0.5,0.26917458
2021-02-09 09:00:00,9.957108,23.35,100.0,88.54676,1012.91547,26.4647,0.5,0.32848716
2021-02-09 10:00:00,12.387348,23.65,97.0,87.22629,1012.9168,26.437008,0.5,0.3730333
2021-02-09 11:00:00,11.212135,24.15,99.0,83.8689,1012.5195,27.026892,0.2,0.48543453
2021-02-09 12:00:00,9.504272,24.4,100.0,84.41155,1011.9212,27.715511,0.2,0.4761598
2021-02-09 13:00:00,7.754637,24.4,97.0,84.15373,1010.62286,27.943321,0.2,0.4840374
2021-02-09 14:00:00,8.707238,24.55,94.0,83.65706,1009.62506,27.981564,0.2,0.5037
2021-02-09 15:00:00,8.209263,24.25,89.0,85.69603,1009.32385,27.80944,0.0,0.43301702
2021-02-09 16:00:00,7.729527,23.65,69.0,90.20882,1009.42126,27.418661,0.0,0.2859192
2021-02-09 17:00:00,24.40046,22.9,100.0,87.15868,1010.31683,23.537672,0.6,0.35845184
2021-02-09 18:00:00,31.151962,21.7,89.0,83.85499,1010.7113,20.46185,1.2,0.41905594
2021-02-09 19:00:00,28.091534,21.0,56.0,82.72991,1011.3074,19.794373,0.0,0.42949605
2021-02-09 20:00:00,27.859905,20.75,100.0,84.011734,1012.30475,19.578337,0.0,0.39156055
2021-02-09 21:00:00,27.217524,20.7,100.0,84.27076,1012.7043,19.622053,0.0,0.3840344
2021-02-09 22:00:00,23.977188,20.7,100.0,84.27076,1012.90405,20.094603,0.1,0.3840344
2021-02-09 23:00:00,21.166653,20.7,100.0,83.742256,1013.0039,20.459688,0.0,0.39694118
2021-02-10 00:00:00,18.335276,20.55,100.0,83.72527,1012.8035,20.655987,0.0,0.3937106
2021-02-10 01:00:00,14.003028,20.45,100.0,83.97819,1012.20374,21.165726,0.0,0.38521338
2021-02-10 02:00:00,15.30741,20.4,100.0,84.237724,1011.6045,20.925539,0.0,0.37780786
2021-02-10 03:00:00,14.264361,20.25,100.0,83.955795,1011.1042,20.839895,0.0,0.3810302
2021-02-10 04:00:00,13.755579,20.25,100.0,83.955795,1010.9044,20.914093,0.1,0.3810302
2021-02-10 05:00:00,14.512064,20.25,100.0,83.955795,1011.3039,20.803772,0.1,0.3810302
2021-02-10 06:00:00,15.30741,20.2,100.0,83.15825,1012.003,20.550934,0.1,0.39874542
2021-02-10 07:00:00,11.246759,20.5,89.0,82.149574,1012.6036,21.486229,0.1,0.43051302
2021-02-10 08:00:00,12.313894,20.4,100.0,83.44459,1013.502,21.296112,0.2,0.39682353
2021-02-10 09:00:00,12.819235,20.3,100.0,85.02697,1014.4003,21.210583,1.1,0.35668302
2021-02-10 10:00:00,13.18308,20.4,100.0,86.38524,1014.7005,21.413992,2.5,0.32632375
2021-02-10 11:00:00,16.075521,20.45,100.0,87.48135,1014.301,21.15582,3.0,0.30097103
2021-02-10 12:00:00,14.982228,20.8,100.0,84.81281,1013.8032,21.596607,1.0,0.37308002
